Diagnosed Diabetes; Total (Total); Adults Aged 20+ Years; Crude Number; U.S. Counties; 2019
Data downloaded on 12-April-2023
County,State,CountyFIPS,Number,Lower Limit, Upper Limit
Franklin County,North Carolina,37069,6975.5,4494.5,9850.7
Coconino County,Arizona,04005,6986.8,5763.1,8438.2
Platte County,Missouri,29165,7001.3,5030.8,9345.4
Wright County,Minnesota,27171,7003,5323.5,8834.1
Mercer County,West Virginia,54055,7021.5,5567.2,8732.1
Twin Falls County,Idaho,16083,7054.2,5647.5,8635.7
Lawrence County,Pennsylvania,42073,7106.6,4936.6,9845.3
Marathon County,Wisconsin,55073,7121.2,5218.6,9347.5
Jones County,Mississippi,28067,7147.5,5485.2,8762.4
Greenwood County,South Carolina,45047,7176.9,5847.3,8710.7
Hunt County,Texas,48231,7216.9,4586.4,10363.1
Cullman County,Alabama,01043,7233.3,5047,9432.2
Laramie County,Wyoming,56021,7245.2,6345.9,8254
Clearfield County,Pennsylvania,42033,7245.8,4907.4,10076.9
Bartholomew County,Indiana,18005,7257.9,5598.4,9236.7
Howard County,Indiana,18067,7295.2,5537.6,9114.9
Nassau County,Florida,12089,7317.7,5700.8,8962.2
Morgan County,Indiana,18109,7326,5612.2,9272.3
Walton County,Georgia,13297,7341.1,5141.6,9762.2
Fond Du Lac County,Wisconsin,55039,7343.9,5280.9,10082.1
White County,Arkansas,05145,7349.6,5436,9479.4
Wilson County,North Carolina,37195,7355.5,4861.9,10186.9
Madison County,Mississippi,28089,7362.5,5229.9,9509.7
Muskingum County,Ohio,39119,7369.3,5973.7,8823
Tom Green County,Texas,48451,7377.9,4695.6,10729.4
Allegany County,Maryland,24001,7397.1,6404,8583.2
Harrison County,West Virginia,54033,7401.5,5903.2,9051.4
St. Landry Parish,Louisiana,22097,7409.7,5468.8,9767.1
Erie County,Ohio,39043,7432.1,5944.5,9194.5
Johnson County,Iowa,19103,7433.5,5726.1,9238.8
Clinton County,New York,36019,7440.6,5961.6,8950.5
Yamhill County,Oregon,41071,7448.5,5387.6,9860.5
Pottawatomie County,Oklahoma,40125,7448.9,6014.2,9063.5
Bastrop County,Texas,48021,7449.9,5394.7,9699.7
Laurens County,South Carolina,45059,7465.5,5947.7,9069.4
Apache County,Arizona,04001,7473.9,6583.2,8438.8
Pottawattamie County,Iowa,19155,7558.4,6088.1,9138.9
Burke County,North Carolina,37023,7578.6,5149.4,10405.4
Ector County,Texas,48135,7596.5,4890.5,11351.5
Woodbury County,Iowa,19193,7604.2,6260.4,9185.3
Buchanan County,Missouri,29021,7607.2,5902,9447.5
Franklin County,Missouri,29071,7615.4,5565.5,10083
Darlington County,South Carolina,45031,7616.8,5924.3,9286.6
Northumberland County,Pennsylvania,42097,7662.2,5559.2,10532.3
Aroostook County,Maine,23003,7705.3,6813.3,8638.4
Grays Harbor County,Washington,53027,7722.6,6081.9,9538.8
Lenawee County,Michigan,26091,7723.5,5629.3,10312.4
Lee County,Mississippi,28081,7725.9,5629.4,9604.9
Clarke County,Georgia,13059,7729.8,5697.7,9827.9
Lawrence County,Ohio,39087,7734.9,6401.2,9199.3
Bonneville County,Idaho,16019,7766.2,6351.2,9306.5
Lewis County,Washington,53041,7786.7,6038.8,9606.9
Rockdale County,Georgia,13247,7790.1,5273.5,10620.9
Augusta County,Virginia,51015,7792.4,5870.2,10188.7
Jasper County,Missouri,29097,7796.3,5481.2,10658.8
Bartow County,Georgia,13015,7802.1,5545.4,10429.4
Jefferson County,Arkansas,05069,7811,6390.8,9328.7
Bedford County,Virginia,51019,7846.9,6004.2,10035
Pennington County,South Dakota,46103,7869.3,6737.2,9070.5
Campbell County,Kentucky,21037,7870.3,5819.5,10362.3
Moore County,North Carolina,37125,7874.2,5376.9,10818.7
Rogers County,Oklahoma,40131,7897.9,5798.1,10059.6
Ross County,Ohio,39141,7900.1,6373.1,9389.4
Taylor County,Texas,48441,7901.5,4878.6,11394.6
Randall County,Texas,48381,7912.5,4978.5,12085.2
Hampshire County,Massachusetts,25015,7917.8,5943.7,10260
Chemung County,New York,36015,7919.2,6156.5,9720.4
Oconee County,South Carolina,45073,7924.4,6208.3,9901.2
Floyd County,Georgia,13115,7950.1,5804.7,10637.6
Henderson County,Texas,48213,7953.2,5414.8,10853.5
Calvert County,Maryland,24009,7955.6,6737.2,9208
Grant County,Washington,53025,7972.8,6382.9,9675.6
Kendall County,Illinois,17093,7989.3,5231.2,11509.5
Macon County,Illinois,17115,8002.3,5270.2,11145.7
Columbia County,Florida,12023,8002.4,6735.5,9183.8
Tuscarawas County,Ohio,39157,8016.1,6287.9,9881.3
Monongalia County,West Virginia,54061,8028,6379.9,9774.7
Victoria County,Texas,48469,8032.1,6234.7,10159.4
Josephine County,Oregon,41033,8032.4,6142.4,10205.3
Cattaraugus County,New York,36009,8047.3,6510.3,9806.5
Albemarle County,Virginia,51003,8059.7,5927.5,10390.9
Midland County,Texas,48329,8070.1,5101,11716.1
Hanover County,Virginia,51085,8094.9,6002.6,10881.9
Lauderdale County,Mississippi,28075,8097,6623.8,9804.4
Stafford County,Virginia,51179,8109.2,5707.1,10674.4
Orange County,Texas,48361,8117.9,6065.2,10300.2
Gregg County,Texas,48183,8127.3,4905.5,11796.6
Fayette County,Georgia,13113,8149.5,5795.6,11077.8
Scott County,Minnesota,27139,8152.2,6318.9,10376.4
Jefferson County,New York,36045,8190.5,6602.4,9921.5
Scioto County,Ohio,39145,8195.7,6684.6,9856
Cecil County,Maryland,24015,8202.4,6900,9651.4
Washington County,Wisconsin,55131,8217.7,5605.3,11308.6
Chittenden County,Vermont,50007,8249,6946,9654.7
Eaton County,Michigan,26045,8253.3,5955.3,10974.9
Wayne County,Ohio,39169,8293.3,6108.7,10800.2
St. Clair County,Alabama,01115,8295.6,6278.4,10542.7
Ontario County,New York,36069,8305.3,6185.2,10462.3
Vigo County,Indiana,18167,8347.1,6423.6,10524.2
Greene County,Tennessee,47059,8357,6349.3,10536.1
Alexandria City,Virginia,51510,8374.4,6284.9,11045.1
Craven County,North Carolina,37049,8407.3,5926,11302.6
Dougherty County,Georgia,13095,8429.5,6437.1,10723.8
Sheboygan County,Wisconsin,55117,8452.2,6158.1,11170.7
Wayne County,New York,36117,8459.1,6646.4,10548.4
Lauderdale County,Alabama,01077,8474,6391.6,10822.5
Wagoner County,Oklahoma,40145,8482,6383.3,10949
Warren County,Kentucky,21227,8508.2,6506.2,10831.3
Humboldt County,California,06023,8514.3,5562.8,11818.2
Suffolk City,Virginia,51800,8524.7,6267.7,11063.4
Whitfield County,Georgia,13313,8594.4,6689.2,10852.4
Washington County,Rhode Island,44009,8597.9,7534,9788
Sevier County,Tennessee,47155,8607.9,6008.4,11439
Lycoming County,Pennsylvania,42081,8645,6272,11400.9
Cabell County,West Virginia,54011,8649.4,6900.6,10679.5
Orange County,North Carolina,37135,8655.7,5792.2,11806.5
Nash County,North Carolina,37127,8664.2,5982.7,12016.3
Kaufman County,Texas,48257,8696.7,5720.3,12827.6
Talladega County,Alabama,01121,8741.7,6747.4,10904.7
Limestone County,Alabama,01083,8766.1,6153.1,11589.5
Santa Fe County,New Mexico,35049,8788,7253.1,10518
Georgetown County,South Carolina,45043,8802.9,7344,10431.5
Miami County,Ohio,39109,8850.8,6355.1,12202.2
Ashtabula County,Ohio,39007,8872.2,6814.4,11237.1
Angelina County,Texas,48005,8900.1,7605.6,10186.6
Wood County,West Virginia,54107,8906.5,7334.3,10586.8
Maury County,Tennessee,47119,8908.5,6590.7,11294.8
Rockingham County,North Carolina,37157,8937.4,6020.8,12078.8
Saline County,Arkansas,05125,8938.8,7043.3,11344.3
Raleigh County,West Virginia,54081,8969,7506.3,10622.6
Allegan County,Michigan,26005,9022.7,6544.3,11879.1
Ascension Parish,Louisiana,22005,9034.7,6701.6,11758.6
Kankakee County,Illinois,17091,9053.5,5977.2,12059
Skagit County,Washington,53057,9059.1,7019.8,11311.1
Monroe County,Indiana,18105,9096.5,6954.9,11476.2
Parker County,Texas,48367,9108.8,5828.9,12585.3
Hardin County,Kentucky,21093,9151.7,7297.4,11565.6
Putnam County,Florida,12107,9195.3,7496.7,11071.4
Oswego County,New York,36075,9197.7,7222.1,11606.9
Androscoggin County,Maine,23001,9261.9,8083.6,10579.7
Tolland County,Connecticut,09013,9271.1,7777.1,10928.3
Garland County,Arkansas,05051,9306.6,7236.5,11544.2
Roanoke City,Virginia,51770,9320.6,7268.4,11539.6
Adams County,Pennsylvania,42001,9322.9,6517.2,12939.1
Lasalle County,Illinois,17099,9331.5,6344.4,12945.4
Terrebonne Parish,Louisiana,22109,9343,7179.1,11877.2
Mercer County,Pennsylvania,42085,9387.2,6862.8,12680.1
Bay County,Michigan,26017,9393.1,6817.8,12617.7
Wicomico County,Maryland,24045,9405.3,8145.2,10875.1
St. Lawrence County,New York,36089,9448.4,7921.9,11051
St. Marys County,Maryland,24037,9489.2,8260.3,10942.3
Steuben County,New York,36101,9494.6,7619.2,11510.9
Clark County,Indiana,18019,9500.8,7081.4,12065.2
Henderson County,North Carolina,37089,9502.4,6450.8,13298.8
Stearns County,Minnesota,27145,9539.5,7991,11176.4
Comanche County,Oklahoma,40031,9594.4,7639.6,11874.6
Daviess County,Kentucky,21059,9604,7789.3,11502.2
Bossier Parish,Louisiana,22015,9632.6,6962.2,12459.9
Black Hawk County,Iowa,19013,9639.8,7664.4,11734.3
Portsmouth City,Virginia,51740,9661.2,7503.4,11962.8
Livingston Parish,Louisiana,22063,9664.7,7301.8,12296.4
Cowlitz County,Washington,53015,9677.7,8148.6,11338.9
Elmore County,Alabama,01051,9699.3,7607.8,11930.2
Newton County,Georgia,13217,9736.3,6645.8,13370.6
Marshall County,Alabama,01095,9784.6,7094.1,12621.9
Tazewell County,Illinois,17179,9815.8,6752.8,13619.5
Pickens County,South Carolina,45077,9847.4,7473.1,12700.9
Boone County,Missouri,29019,9876.8,7369.9,12670
Caldwell County,North Carolina,37027,9878.3,7206.8,13212
Olmsted County,Minnesota,27109,9882.8,8137,11850.6
Merrimack County,New Hampshire,33013,9945.6,8435.4,11579.9
Grayson County,Texas,48181,9953.4,6260.9,14759.7
Windham County,Connecticut,09015,9987,8496,11490.6
Carroll County,Georgia,13045,10025.4,7123.7,13100.1
Blair County,Pennsylvania,42013,10034.9,6990.3,14444.7
Spotsylvania County,Virginia,51177,10076.2,7283.9,13043.7
Craighead County,Arkansas,05031,10077.7,7822.4,12432
Douglas County,Oregon,41019,10108.2,7446.1,13009.8
Comal County,Texas,48091,10109.2,7062,13827.4
Kennebec County,Maine,23011,10115.9,8803.9,11538.7
Allen County,Ohio,39003,10144.6,8310,12226.2
Kings County,California,06031,10155.5,6888,14545.4
Madison County,Tennessee,47113,10173.1,8386.1,12319.3
Cleveland County,North Carolina,37045,10312.1,7051.4,14614.5
Rowan County,North Carolina,37159,10348.4,6878.7,14505.8
Coweta County,Georgia,13077,10377.4,7175,14121.7
Lafourche Parish,Louisiana,22057,10390.8,8161,12803.6
Morgan County,Alabama,01103,10404,7732.4,13900.7
Kenosha County,Wisconsin,55059,10443.3,7303.2,14118.8
Boone County,Kentucky,21015,10479.2,7781.4,13064
Sandoval County,New Mexico,35043,10512.9,8252.8,13118.8
Centre County,Pennsylvania,42027,10569.9,7539,13866.2
Lowndes County,Georgia,13185,10570.7,8209.9,12996.2
Strafford County,New Hampshire,33017,10598.4,9197.1,12163.4
Yellowstone County,Montana,30111,10599.2,8831.5,12454.4
Lancaster County,South Carolina,45057,10642.1,8463.4,12910.1
Sumter County,South Carolina,45085,10653.6,8879.5,12956.3
Roanoke County,Virginia,51161,10659.2,8587,13080
Arlington County,Virginia,51013,10671.8,7940.9,13822.9
Cass County,North Dakota,38017,10692.7,9317.1,12165.4
Middlesex County,Connecticut,09007,10704.5,8715.6,12638.6
Columbiana County,Ohio,39029,10718.3,8133.2,13426.3
Rock Island County,Illinois,17161,10775.4,7642.4,14737.1
Mesa County,Colorado,08077,10778.7,8597,13318.7
Madera County,California,06039,10828.6,7275.6,14952.3
Harnett County,North Carolina,37085,10835.4,7555.5,14766.7
Delaware County,Indiana,18035,10869.9,8621.3,13642.1
Flagler County,Florida,12035,10870.8,8603.8,13404.5
Washington County,Utah,49053,10898,8768.8,13021.7
Blount County,Tennessee,47009,10903.2,7981.7,14283.5
Napa County,California,06055,10915.2,7566.9,15201
Cochise County,Arizona,04003,10927.1,9187.2,12718.9
Faulkner County,Arkansas,05045,10941.1,8586.4,13455.3
San Juan County,New Mexico,35045,10996.3,9748.6,12306.7
Schuylkill County,Pennsylvania,42107,11027.6,7481.8,15230.3
Orangeburg County,South Carolina,45075,11046.4,9319.4,12929
Canadian County,Oklahoma,40017,11054.8,8786.9,13554.3
Berkeley County,West Virginia,54003,11085.9,8992.6,13612.1
Navajo County,Arizona,04017,11194.8,9819.1,12758.6
Bradley County,Tennessee,47011,11219.8,8889.3,13872.8
Linn County,Oregon,41043,11223,8853.2,14014.6
Fayette County,Pennsylvania,42051,11247.9,7864.1,15059.6
Randolph County,North Carolina,37151,11251.9,7734,15937.2
Cambria County,Pennsylvania,42021,11272.6,7782.5,14951.4
Onslow County,North Carolina,37133,11274.7,7975.5,15221
Guadalupe County,Texas,48187,11493,7546.6,15859.2
Richland County,Ohio,39139,11566.2,9516.6,13845.8
Sebastian County,Arkansas,05131,11589.4,9104.1,14163.5
Pueblo County,Colorado,08101,11613.9,9269.5,14336.7
Wayne County,North Carolina,37191,11691.2,8205,15591.1
Berrien County,Michigan,26021,11702.5,8668.1,15336.8
Columbia County,Georgia,13073,11715.1,8316.9,15520.4
Laporte County,Indiana,18091,11728.4,9328.6,14351.8
Litchfield County,Connecticut,09005,11740.7,9753.8,13878.4
Berkshire County,Massachusetts,25003,11759.5,9109.9,14679.5
Shasta County,California,06089,11768.3,8062,15940.7
Franklin County,Pennsylvania,42055,11790,8352.5,15893.1
Mclean County,Illinois,17113,11830.2,8573.6,16267.4
Monroe County,Michigan,26115,11836,8575.4,15529.6
Paulding County,Georgia,13223,11887.3,8347.6,15885.3
Rock County,Wisconsin,55105,11910.3,8962.5,15500.7
Etowah County,Alabama,01055,11913.9,9420.6,14971.4
Fairfield County,Ohio,39045,11918,8719.5,16360.1
Tangipahoa Parish,Louisiana,22105,11977.6,9421.2,15071
Champaign County,Illinois,17019,12047.6,8132.5,16421.5
Lebanon County,Pennsylvania,42075,12057.3,8385.4,16978.2
Imperial County,California,06025,12109.4,8195.5,16523
Hendricks County,Indiana,18063,12118,9625.5,15047.3
Douglas County,Georgia,13097,12156.2,8586.4,16112.9
Rankin County,Mississippi,28121,12173,9194.8,15562.7
Houston County,Alabama,01069,12192.5,9808.4,14735.2
Minnehaha County,South Dakota,46099,12192.9,10402.1,14207.8
Chautauqua County,New York,36013,12210,9564,14868.5
Kootenai County,Idaho,16055,12214.9,9712.6,14833
Wilson County,Tennessee,47189,12230.1,8628.9,16336.3
Rensselaer County,New York,36083,12285.9,9603.8,15282.7
Clark County,Ohio,39023,12370.3,9256.6,15892.4
Butler County,Pennsylvania,42019,12388.5,8795.8,16653.7
Wood County,Ohio,39173,12419.7,9549.7,15333
Maui County,Hawaii,15009,12437.4,11097.1,13837.2
Jackson County,Mississippi,28059,12445.1,9597.8,15657.4
Sarpy County,Nebraska,31153,12493.9,10799.5,14341.5
Hampton City,Virginia,51650,12635.6,9922.2,15706.3
Hays County,Texas,48209,12636.6,9539.3,16017.2
Wichita County,Texas,48485,12690.3,10353.8,15286.3
Winnebago County,Wisconsin,55139,12699.9,9534.7,16088.6
Racine County,Wisconsin,55101,12764.4,9463.1,16207.5
Outagamie County,Wisconsin,55087,12817.4,9421.4,16648.6
Lee County,Alabama,01081,12828.5,9696.8,16615.8
Portage County,Ohio,39133,12875.3,9917,16367.4
Schenectady County,New York,36093,12876.6,10229.6,15926.8
Carroll County,Maryland,24013,12908.9,10575.4,15233.2
St. Clair County,Michigan,26147,13062.9,9835.6,16746.5
Beaver County,Pennsylvania,42007,13142.5,9192.2,17837
Benton County,Washington,53005,13150.6,10566.6,16124
Johnson County,Indiana,18081,13158.6,10445,16057.7
Washington County,Tennessee,47179,13182.2,10548.1,15992.1
Elkhart County,Indiana,18039,13276.4,10293.3,16367.6
Calhoun County,Alabama,01015,13289,10779.6,16105.5
Tippecanoe County,Indiana,18157,13328.8,10555.9,16397.2
Rapides Parish,Louisiana,22079,13340.2,10707.4,16332.4
Martin County,Florida,12085,13345.2,10260.6,16989.9
Ulster County,New York,36111,13347,10686.4,16427.3
Livingston County,Michigan,26093,13388.5,10978.2,15963.5
Monroe County,Pennsylvania,42089,13452.1,9130.5,18206.4
Webb County,Texas,48479,13485.7,8483.6,19104.9
Brazos County,Texas,48041,13506.2,10759.8,16535.5
Greene County,Ohio,39057,13575.4,10327.8,17235.9
Jackson County,Michigan,26075,13710.9,11701.8,15881.5
Kent County,Rhode Island,44003,13764,12307.4,15221.7
Calhoun County,Michigan,26025,13826.5,10554.2,17332.9
Butte County,California,06007,13835.1,9937.6,18773
Delaware County,Ohio,39041,13843.5,11223.3,16511.4
Deschutes County,Oregon,41017,13852,10771.8,16883.9
Sumner County,Tennessee,47165,13902.9,9548.5,18670.8
Alamance County,North Carolina,37001,13951.3,9307.4,19397.6
Whatcom County,Washington,53073,14020,11213.5,17085.5
El Dorado County,California,06017,14139.3,9911.3,19011.4
Dorchester County,South Carolina,45035,14252.9,11525.8,17500
Williamson County,Tennessee,47187,14265.3,9472.3,20088.3
Johnson County,Texas,48251,14289.5,10253.3,20027
Brunswick County,North Carolina,37019,14317.3,10068.8,19464.9
Highlands County,Florida,12055,14345.4,12026.3,16566.3
Beaufort County,South Carolina,45013,14371.5,11818.9,17038
Boulder County,Colorado,08013,14429.7,11765.4,17008
Pitt County,North Carolina,37147,14431.6,10219,18784
St. Louis County,Minnesota,27137,14433,12345.3,16743.5
Ellis County,Texas,48139,14486.2,11712.3,17439.8
Florence County,South Carolina,45041,14489.2,12048.4,17293.8
Peoria County,Illinois,17143,14528,10264.5,19297.8
Iredell County,North Carolina,37097,14545.4,10193.1,19951.8
Yolo County,California,06113,14619.7,9787.1,20038
Mclennan County,Texas,48309,14620.4,9357.1,20414.1
Madison County,Indiana,18095,14635.7,11866.4,17655.6
Douglas County,Colorado,08035,14712,11683.8,17874.6
Ouachita Parish,Louisiana,22073,14771.7,11600.4,18457.8
Washington County,Maryland,24043,14790.1,13128.5,16505.7
Broome County,New York,36007,14843.7,12133.8,17907.7
Sangamon County,Illinois,17167,14985.8,9912.1,20240.9
Wyandotte County,Kansas,20209,15057.8,13349.4,16820.4
Scott County,Iowa,19163,15068.8,12583.8,17790.3
Cabarrus County,North Carolina,37025,15078.3,10666.7,20269.4
New Hanover County,North Carolina,37129,15121.4,10893.8,20770.4
Bay County,Florida,12005,15128.3,12356.3,18070.3
Porter County,Indiana,18127,15168.2,12308.5,18231.6
Penobscot County,Maine,23019,15198.6,13574.3,17153.3
Vanderburgh County,Indiana,18163,15202.5,12052.2,18484.8
Muskegon County,Michigan,26121,15209.7,13050,17635.2
Larimer County,Colorado,08069,15256.9,12188.5,18395
Kenton County,Kentucky,21117,15298.7,12118.9,18810
Linn County,Iowa,19113,15300.2,12864.6,17990.4
Catawba County,North Carolina,37035,15310.9,10951.9,20683.5
Medina County,Ohio,39103,15351.9,11204.4,19393.3
Forsyth County,Georgia,13117,15435.5,11323.6,20808.1
Robeson County,North Carolina,37155,15464.4,12305.8,18823.5
Okaloosa County,Florida,12091,15550.2,12260.5,19351.3
Charles County,Maryland,24017,15573.9,13643.8,17518.9
Smith County,Texas,48423,15584.8,10719.5,21236.5
Newport News City,Virginia,51700,15621.4,12092,19450.1
Santa Rosa County,Florida,12113,15654.5,12619,18933.8
Washington County,Arkansas,05143,15669.5,13095,18702.9
Washington County,Minnesota,27163,15764.1,12938.8,18564.1
Bibb County,Georgia,13021,15859.2,11883.8,20122.6
Shelby County,Alabama,01117,15918.2,12733,19812.4
Davidson County,North Carolina,37057,15940.1,11611.9,21513.6
Houston County,Georgia,13153,15981.7,12241.2,20165.3
Indian River County,Florida,12061,16154.1,13187.9,19267.6
Calcasieu Parish,Louisiana,22019,16270.5,12734.5,20050
Shawnee County,Kansas,20177,16274.8,14322,18417.9
Marin County,California,06041,16290.5,11184.1,22650.5
Weber County,Utah,49057,16328.3,14159.8,18515.9
Doña Ana County,New Mexico,35013,16404.8,13749.7,19048.3
Lackawanna County,Pennsylvania,42069,16419.3,12100.3,21480.3
York County,Maine,23031,16452.2,14636.4,18327.8
Barnstable County,Massachusetts,25001,16523.2,13034.3,20642.4
Merced County,California,06047,16571.2,11343.1,22918.6
Washington County,Pennsylvania,42125,16591.7,11944.2,22056.6
Clay County,Missouri,29047,16617.8,12908.8,20799.5
Hall County,Georgia,13139,16671,12681.2,20918.3
Saratoga County,New York,36091,16801.9,13403,20653.3
Hawaii County,Hawaii,15001,16810.3,15190.2,18416.3
Jefferson County,Missouri,29099,16812.3,12593.4,21723.6
Baldwin County,Alabama,01003,16941.6,13985.8,20206.5
Erie County,Pennsylvania,42049,17031.3,12886.4,21652.2
Yuma County,Arizona,04027,17043.1,13988.2,20667.7
Buncombe County,North Carolina,37021,17070.2,12288.5,22872.2
Leon County,Florida,12073,17099.6,13477.1,21213.9
Licking County,Ohio,39089,17107.5,13261.5,21415.3
Sullivan County,Tennessee,47163,17154.6,14324.6,20020.6
Santa Cruz County,California,06087,17284.4,11682.4,23763.4
Montgomery County,Tennessee,47125,17304.3,13641.5,21867.9
Saginaw County,Michigan,26145,17344.4,13323.5,21587.8
Warren County,Ohio,39165,17364.2,12575.6,22360
Union County,North Carolina,37179,17414.5,12461.9,24114.9
Lubbock County,Texas,48303,17462.3,12257.5,24013.3
Anchorage Municipality,Alaska,02020,17501.8,14712.8,20677.2
Brown County,Wisconsin,55009,17603.1,13187.5,22643.8
Aiken County,South Carolina,45003,17626.5,15037.7,20499.7
Johnston County,North Carolina,37101,17643.3,12647.5,23032.4
Norfolk City,Virginia,51710,17816.2,14260.8,21325.4
Frederick County,Maryland,24021,17870.5,15724.5,20210.1
Dauphin County,Pennsylvania,42043,17874.5,12642.8,24532.3
Muscogee County,Georgia,13215,17911.2,14473.8,21819.3
Tuscaloosa County,Alabama,01125,17937.8,15316.8,20881.2
Clermont County,Ohio,39025,18103.8,13400.7,22836.8
Kitsap County,Washington,53035,18112.4,14717.9,21709
Benton County,Arkansas,05007,18156.3,15277,21573.6
Gaston County,North Carolina,37071,18161,12562.5,24883.7
Cumberland County,Maine,23005,18171.1,16141,20494.3
Desoto County,Mississippi,28033,18346.5,14385.1,22715.2
Jackson County,Oregon,41029,18423.7,14712.8,22537.6
Weld County,Colorado,08123,18460.8,15304.2,21729.9
Kent County,Delaware,10001,18638.1,16902.5,20312.3
Ottawa County,Michigan,26139,18747,14888,23031.9
Richmond City,Virginia,51760,18816,15243.6,23025.3
Alachua County,Florida,12001,18857.9,15313.6,23279.9
Loudoun County,Virginia,51107,18950.9,14614,24048.5
Trumbull County,Ohio,39155,18981.5,14654.4,22944.8
Durham County,North Carolina,37063,19005.6,13405.9,25974.2
Harrison County,Mississippi,28047,19030,15051.7,23399.8
San Luis Obispo County,California,06079,19057.3,13509.8,24893.4
Yavapai County,Arizona,04025,19104.7,16094.7,22154.5
New London County,Connecticut,09011,19132,16669.3,21688
Lake County,Ohio,39085,19141.4,14148.5,24690.4
Canyon County,Idaho,16027,19274.5,16269.8,22492.8
Lafayette Parish,Louisiana,22055,19304.7,15452,23784.9
Howard County,Maryland,24027,19311.4,16218,22512
Citrus County,Florida,12017,19441.4,15940.5,23222.4
Washtenaw County,Michigan,26161,19565.5,16072,23213.4
Mchenry County,Illinois,17111,19616.4,13908.1,26719.8
Yakima County,Washington,53077,19634.8,16579.3,23053.4
Hamilton County,Indiana,18057,19671.8,16342.1,23203.8
Niagara County,New York,36063,19732.8,15806.3,23992
St. Johns County,Florida,12109,19748.2,15215.3,24901.5
St. Joseph County,Indiana,18141,19765.9,16227.8,23708
Thurston County,Washington,53067,19772.4,16189.2,23237.6
St. Tammany Parish,Louisiana,22103,20055.8,16028.5,24351.7
Davis County,Utah,49011,20099.5,17335.8,22778.3
Lancaster County,Nebraska,31109,20132.8,17907.7,22454.3
Cherokee County,Georgia,13057,20161,15155.8,25477.4
Chesapeake City,Virginia,51550,20163.8,16477.3,24524.8
Ingham County,Michigan,26065,20164.6,16251.8,24536.3
Kalamazoo County,Michigan,26077,20266.2,15921.2,25020
Cleveland County,Oklahoma,40027,20361.8,16611.2,24088.8
Cumberland County,Pennsylvania,42041,20424.6,14825.7,26753.1
Kanawha County,West Virginia,54039,20453.2,18114.5,22997.7
Winnebago County,Illinois,17201,20816.6,15016.9,26949.5
Rockland County,New York,36087,20870.2,15962.3,25281.1
Albany County,New York,36001,20952.3,17127.5,25299.9
Anderson County,South Carolina,45007,21223.3,18220.8,24483.6
Rockingham County,New Hampshire,33015,21249.2,18343.1,24415.3
Fayette County,Kentucky,21067,21305.8,17105.4,26037.3
Charlotte County,Florida,12015,21321,17527,25374.6
Sumter County,Florida,12119,21322.8,17095,25667.3
Dutchess County,New York,36027,21479.9,16999.2,26313.4
Harford County,Maryland,24025,21486.6,18285.7,24962.5
York County,South Carolina,45091,21556.9,18726.1,24787.4
Richmond County,Georgia,13245,22006.8,17244.6,27530.3
Oneida County,New York,36065,22345.1,18779.5,26466.7
Mohave County,Arizona,04015,22488.3,19175.2,26081.3
Placer County,California,06061,22506.3,16042.8,30102.7
Clay County,Florida,12019,22573.9,18637.8,26984.7
Berkeley County,South Carolina,45015,22709.5,18881.7,26581.7
Caddo Parish,Louisiana,22017,23216.6,18454.3,28389.9
St. Clair County,Illinois,17163,23221.7,17556,30294.3
Henry County,Georgia,13151,23440.3,17601.8,29901.1
Hernando County,Florida,12053,23525.3,19379.4,27976.9
Orange County,New York,36071,23562.3,18947.3,28358.5
Northampton County,Pennsylvania,42095,23692.2,17749.2,30747.1
Jefferson County,Texas,48245,23693.6,19473,28197.7
Utah County,Utah,49049,23754.3,21133.8,26524.7
Luzerne County,Pennsylvania,42079,23760,17915.5,30625.8
Greene County,Missouri,29077,24051.3,18597,30842.9
Madison County,Illinois,17119,24221.5,17828.1,31906.5
Chatham County,Georgia,13051,24378.6,18442.7,29736.2
Bell County,Texas,48027,24451.2,16949.1,33931
Hinds County,Mississippi,28049,24683.5,20316.7,29088.1
Montgomery County,Alabama,01101,24725,21296.7,29241.3
Dane County,Wisconsin,55025,25180.9,19871.8,31313.6
Sussex County,Delaware,10005,25203.6,22952,27605.5
Henrico County,Virginia,51087,25368.7,20704.9,30255.9
St. Louis City,Missouri,29510,25613.6,21844,29940.6
Dakota County,Minnesota,27037,25702.4,22075.9,29327.3
Lexington County,South Carolina,45063,25717.9,20753.5,30913.1
Mahoning County,Ohio,39099,26007.9,21984.8,30522.2
Berks County,Pennsylvania,42011,26010.7,18491.7,35078.1
Anoka County,Minnesota,27003,26075.9,22879,29727.7
Lane County,Oregon,41039,26106.8,21620.1,30899.2
Clayton County,Georgia,13063,26202.8,20835.1,32096.5
Santa Barbara County,California,06083,26218.8,19289,34947.4
Jefferson County,Colorado,08059,26859.2,22552.4,31035.6
Washoe County,Nevada,32031,26860.8,23201.4,30711.2
Rutherford County,Tennessee,47149,26935.4,20628.6,34684.2
Lehigh County,Pennsylvania,42077,27122,20303.9,35050.2
Monterey County,California,06053,27699.7,20758.4,36302.5
Cumberland County,North Carolina,37051,27955.3,21760.4,34364.8
Chester County,Pennsylvania,42029,28535.1,21275.3,37703.5
Collier County,Florida,12021,28545.2,21866,35710.1
Clackamas County,Oregon,41005,28941,24400.9,33734.8
Westmoreland County,Pennsylvania,42129,29069.4,22254.7,36579.2
